id;date;vaccines;tests;confirmed;recovered;deaths;hosp;vent;icu;population;school_closing;workplace_closing;cancel_events;gatherings_restrictions;transport_closing;stay_home_restrictions;internal_movement_restrictions;international_movement_restrictions;information_campaigns;testing_policy;contact_tracing;stringency_index;iso_alpha_3;iso_alpha_2;iso_numeric;currency;administrative_area_level;administrative_area_level_1;administrative_area_level_2;administrative_area_level_3;latitude;longitude;key;key_apple_mobility;key_google_mobility
AUT;28/03/2021;1615705;22455472;534408;478589;9199;1636;;518;8840521;2;2;2;4;1;2;2;3;2;3;2;7315;AUT;AT;40;EUR;1;Austria;;;475162;145501;;Austria;AT
AUT;29/03/2021;1642609;22610260;537207;481414;9230;1710;;537;8840521;2;2;2;4;1;2;2;3;2;3;2;7315;AUT;AT;40;EUR;1;Austria;;;475162;145501;;Austria;AT
AUT;30/03/2021;1684334;23093306;540344;483920;9255;1770;;538;8840521;2;2;2;4;1;2;2;3;2;3;2;7315;AUT;AT;40;EUR;1;Austria;;;475162;145501;;Austria;AT
AUT;31/03/2021;1719909;23451521;543739;486678;9283;1787;;531;8840521;2;2;2;4;1;2;2;3;2;3;2;7315;AUT;AT;40;EUR;1;Austria;;;475162;145501;;Austria;AT
AUT;01/04/2021;1762266;23805240;546831;489677;9313;1765;;534;8840521;2;3;2;4;1;2;2;3;2;3;2;75;AUT;AT;40;EUR;1;Austria;;;475162;145501;;Austria;AT
AUT;02/04/2021;1806675;24086423;550138;492729;9347;1753;;537;8840521;2;3;2;4;1;2;2;3;2;3;2;75;AUT;AT;40;EUR;1;Austria;;;475162;145501;;Austria;AT
AUT;03/04/2021;1828607;24402915;552956;495631;9373;1655;;533;8840521;2;3;2;4;1;2;2;3;2;3;2;75;AUT;AT;40;EUR;1;Austria;;;475162;145501;;Austria;AT
AUT;04/04/2021;1838750;24647471;555287;498370;9412;1671;;562;8840521;2;3;2;4;1;2;2;3;2;3;2;75;AUT;AT;40;EUR;1;Austria;;;475162;145501;;Austria;AT
AUT;05/04/2021;1851394;24779805;557295;501566;9440;1771;;570;8840521;2;3;2;4;1;2;2;3;2;3;2;75;AUT;AT;40;EUR;1;Austria;;;475162;145501;;Austria;AT
AUT;06/04/2021;1889962;24999349;560148;505122;9462;1854;;583;8840521;3;3;2;4;1;2;2;3;2;3;2;787;AUT;AT;40;EUR;1;Austria;;;475162;145501;;Austria;AT
AUT;07/04/2021;1946170;25515997;563020;508314;9498;1877;;583;8840521;3;3;2;4;1;2;2;3;2;3;2;787;AUT;AT;40;EUR;1;Austria;;;475162;145501;;Austria;AT
AUT;08/04/2021;2019521;25868498;565534;511634;9529;1807;;579;8840521;3;3;2;4;1;2;2;3;2;3;2;787;AUT;AT;40;EUR;1;Austria;;;475162;145501;;Austria;AT
AUT;09/04/2021;2098689;26161838;568990;514951;9564;1802;;582;8840521;3;3;2;4;1;2;2;3;2;3;2;787;AUT;AT;40;EUR;1;Austria;;;475162;145501;;Austria;AT
AUT;10/04/2021;2164431;26478234;570956;517964;9590;1734;;584;8840521;3;3;2;4;1;2;2;3;2;3;2;787;AUT;AT;40;EUR;1;Austria;;;475162;145501;;Austria;AT
AUT;11/04/2021;2190505;26679075;573015;520707;9616;1705;;599;8840521;3;3;2;4;1;2;2;3;2;3;2;787;AUT;AT;40;EUR;1;Austria;;;475162;145501;;Austria;AT
AUT;12/04/2021;2225868;26848583;575257;523762;9644;1799;;615;8840521;3;3;2;4;1;2;2;3;2;3;2;787;AUT;AT;40;EUR;1;Austria;;;475162;145501;;Austria;AT
AUT;13/04/2021;2271415;27197861;578438;526896;9673;1752;;596;8840521;3;3;2;4;1;2;2;3;2;3;2;787;AUT;AT;40;EUR;1;Austria;;;475162;145501;;Austria;AT
AUT;14/04/2021;2339495;27703138;581175;529921;9706;1687;;589;8840521;3;3;2;4;1;2;2;3;2;3;2;787;AUT;AT;40;EUR;1;Austria;;;475162;145501;;Austria;AT
AUT;15/04/2021;2414464;28012081;583541;532682;9732;1586;;571;8840521;3;3;2;4;1;2;2;3;2;3;2;787;AUT;AT;40;EUR;1;Austria;;;475162;145501;;Austria;AT
AUT;16/04/2021;2485350;28298620;585908;535716;9760;1550;;560;8840521;3;3;2;4;1;2;2;3;2;3;2;787;AUT;AT;40;EUR;1;Austria;;;475162;145501;;Austria;AT
AUT;17/04/2021;2543573;28615969;587946;538349;9791;1507;;549;8840521;3;3;2;4;1;2;2;3;2;3;2;787;AUT;AT;40;EUR;1;Austria;;;475162;145501;;Austria;AT
AUT;18/04/2021;2562884;28823897;589959;540970;9814;1475;;546;8840521;3;3;2;4;1;2;2;3;2;3;2;787;AUT;AT;40;EUR;1;Austria;;;475162;145501;;Austria;AT
AUT;19/04/2021;2594896;29014550;592058;543395;9836;1554;;568;8840521;3;3;2;4;1;2;2;3;2;3;2;787;AUT;AT;40;EUR;1;Austria;;;475162;145501;;Austria;AT
AUT;20/04/2021;2640688;29335166;594585;546102;9878;1531;;561;8840521;3;3;2;4;1;2;2;3;2;3;2;787;AUT;AT;40;EUR;1;Austria;;;475162;145501;;Austria;AT
AUT;21/04/2021;2704440;29597609;597203;549009;9896;1417;;551;8840521;3;3;2;4;1;2;2;3;2;3;2;787;AUT;AT;40;EUR;1;Austria;;;475162;145501;;Austria;AT
AUT;22/04/2021;2775871;29905570;599685;551642;9923;1403;;521;8840521;3;3;2;4;1;2;2;3;2;3;2;787;AUT;AT;40;EUR;1;Austria;;;475162;145501;;Austria;AT
AUT;23/04/2021;2844661;30186461;601657;554734;9936;1356;;518;8840521;3;3;2;4;1;2;2;3;2;3;2;787;AUT;AT;40;EUR;1;Austria;;;475162;145501;;Austria;AT
AUT;24/04/2021;2885129;30489054;603554;557179;9959;1309;;508;8840521;3;3;2;4;1;2;2;3;2;3;2;787;AUT;AT;40;EUR;1;Austria;;;475162;145501;;Austria;AT
AUT;25/04/2021;2913134;30688612;605145;559443;9975;1279;;521;8840521;3;3;2;4;1;2;2;3;2;3;2;787;AUT;AT;40;EUR;1;Austria;;;475162;145501;;Austria;AT
AUT;26/04/2021;2944254;30836351;607062;561580;9997;1333;;520;8840521;2;3;2;4;1;2;2;3;2;3;2;7685;AUT;AT;40;EUR;1;Austria;;;475162;145501;;Austria;AT
AUT;27/04/2021;2992804;31263052;609341;564010;10017;1392;;521;8840521;2;3;2;4;1;2;2;3;2;3;2;7685;AUT;AT;40;EUR;1;Austria;;;475162;145501;;Austria;AT
AUT;28/04/2021;3051646;31317709;611498;566669;10044;1270;;519;8840521;2;3;2;4;1;2;2;3;2;3;2;7685;AUT;AT;40;EUR;1;Austria;;;475162;145501;;Austria;AT
AUT;29/04/2021;3128362;31589724;613617;568835;10065;1233;;489;8840521;2;3;2;4;1;2;2;3;2;3;2;7685;AUT;AT;40;EUR;1;Austria;;;475162;145501;;Austria;AT
AUT;30/04/2021;3209718;31892904;615285;571556;10080;1154;;506;8840521;2;3;2;4;1;2;2;3;2;3;2;7685;AUT;AT;40;EUR;1;Austria;;;475162;145501;;Austria;AT
AUT;01/05/2021;3251942;32228406;616823;573758;10104;1081;;482;8840521;2;3;2;4;1;2;2;3;2;3;2;7685;AUT;AT;40;EUR;1;Austria;;;475162;145501;;Austria;AT
AUT;02/05/2021;3268712;32383974;617930;575744;10129;1087;;476;8840521;2;3;2;4;1;2;2;3;2;3;2;7685;AUT;AT;40;EUR;1;Austria;;;475162;145501;;Austria;AT
AUT;03/05/2021;3298337;32495877;619377;577915;10145;1139;;485;8840521;2;2;2;4;1;2;2;3;2;3;2;75;AUT;AT;40;EUR;1;Austria;;;475162;145501;;Austria;AT
AUT;04/05/2021;3360084;32895293;621102;580575;10167;1155;;463;8840521;2;2;2;4;1;2;2;3;2;3;2;75;AUT;AT;40;EUR;1;Austria;;;475162;145501;;Austria;AT
AUT;05/05/2021;3438610;33242932;622493;583006;10181;1107;;440;8840521;2;2;2;4;1;2;2;3;2;3;2;75;AUT;AT;40;EUR;1;Austria;;;475162;145501;;Austria;AT
AUT;06/05/2021;3536793;33702259;623878;585215;10197;1017;;431;8840521;2;2;2;4;1;2;2;3;2;3;2;75;AUT;AT;40;EUR;1;Austria;;;475162;145501;;Austria;AT
