Date,Open,High,Low,Close,Adj Close,Volume
2021-05-19,8050.729980,8050.729980,7847.140137,7927.830078,7927.830078,28638400
2021-05-20,7929.129883,8019.750000,7890.419922,8011.509766,8011.509766,55513700
2021-05-21,8013.020020,8153.629883,7995.970215,8129.689941,8129.689941,15533400
2021-05-24,8129.689941,8159.220215,8101.040039,8157.919922,8157.919922,10492900
2021-05-25,8158.620117,8222.759766,8158.620117,8197.370117,8197.370117,19305300
2021-05-26,8193.179688,8266.339844,8192.389648,8244.799805,8244.799805,17241700
2021-05-27,8244.400391,8336.849609,8231.900391,8310.290039,8310.290039,56062900
2021-05-28,8307.030273,8321.490234,8274.429688,8283.299805,8283.299805,14645400
2021-05-31,8283.299805,8311.740234,8231.009766,8231.769531,8231.769531,9435100
2021-06-01,8231.179688,8336.290039,8231.179688,8285.669922,8285.669922,15125100
2021-06-02,8286.530273,8332.580078,8263.429688,8307.790039,8307.790039,13002600
2021-06-03,8307.000000,8325.290039,8252.620117,8286.080078,8286.080078,20175600
2021-06-04,8284.820313,8284.820313,8247.629883,8273.700195,8273.700195,20395400
2021-06-07,8276.620117,8337.330078,8262.269531,8293.540039,8293.540039,11475400
2021-06-08,8292.360352,8363.580078,8271.259766,8339.540039,8339.540039,16689200
2021-06-09,8339.379883,8352.389648,8297.200195,8309.959961,8309.959961,13650800
2021-06-10,8309.959961,8337.150391,8276.660156,8299.070313,8299.070313,13773000
2021-06-11,8299.349609,8373.540039,8299.349609,8335.589844,8335.589844,13238200
2021-06-14,8337.169922,8356.379883,8257.660156,8257.860352,8257.860352,17445400
2021-06-15,8254.709961,8267.059570,8136.310059,8176.729980,8176.729980,25250700
2021-06-16,8184.770020,8244.269531,8182.250000,8229.509766,8229.509766,17342800
2021-06-17,8227.129883,8248.160156,8195.650391,8221.669922,8221.669922,19615500
2021-06-18,8222.290039,8283.980469,8071.560059,8088.950195,8088.950195,40836000
2021-06-21,8080.729980,8163.779785,8009.299805,8162.779785,8162.779785,35303000
2021-06-22,8189.799805,8300.299805,8164.750000,8291.940430,8291.940430,22513900
2021-06-23,8292.150391,8307.830078,8230.389648,8264.870117,8264.870117,75412500
2021-06-24,8276.719727,8389.980469,8276.719727,8389.980469,8389.980469,24967000
2021-06-25,8389.980469,8495.030273,8357.759766,8373.620117,8373.620117,19604200
2021-06-28,8373.940430,8373.940430,8187.930176,8189.569824,8189.569824,14595900
2021-06-29,8189.370117,8266.639648,8189.370117,8234.469727,8234.469727,41563000
2021-06-30,8234.469727,8268.629883,8130.680176,8174.450195,8174.450195,24193900
2021-07-01,8174.660156,8329.860352,8174.660156,8290.849609,8290.849609,17277600
2021-07-02,8293.009766,8357.849609,8289.820313,8317.099609,8317.099609,23994100
2021-07-05,8311.419922,8401.750000,8289.719727,8393.240234,8393.240234,11674900
2021-07-06,8393.559570,8412.950195,8291.389648,8315.240234,8315.240234,19662300
2021-07-07,8317.400391,8372.490234,8298.900391,8343.730469,8343.730469,15707200
2021-07-08,8343.509766,8343.509766,8087.350098,8141.779785,8141.779785,22583400
2021-07-09,8146.729980,8255.049805,8146.729980,8236.269531,8236.269531,22795300
2021-07-12,8236.269531,8254.559570,8128.779785,8193.150391,8193.150391,13108700
2021-07-13,8193.150391,8213.230469,8153.709961,8153.709961,8153.709961,16778400
2021-07-14,8153.549805,8166.520020,8107.799805,8117.060059,8117.060059,25484900
2021-07-15,8125.660156,8137.879883,8054.600098,8078.629883,8078.629883,14543400
2021-07-16,8079.169922,8140.140137,8017.839844,8050.549805,8050.549805,20606700
2021-07-19,8050.129883,8050.129883,7760.040039,7793.140137,7793.140137,21713800
2021-07-20,7809.189941,7898.750000,7786.250000,7874.779785,7874.779785,16289200
2021-07-21,7875.089844,8053.759766,7875.089844,8047.700195,8047.700195,18971600
2021-07-22,8048.419922,8225.309570,8048.419922,8166.500000,8166.500000,17640400
2021-07-23,8166.810059,8260.719727,8166.810059,8250.540039,8250.540039,23057700
2021-07-26,8249.559570,8289.639648,8182.439941,8272.740234,8272.740234,13637200
2021-07-27,8273.129883,8309.740234,8219.780273,8289.790039,8289.790039,17395200
2021-07-28,8268.280273,8364.730469,8268.280273,8349.839844,8349.839844,23822900
2021-07-29,8351.459961,8405.900391,8351.459961,8385.719727,8385.719727,26344100
2021-07-30,8384.910156,8384.910156,8274.599609,8324.650391,8324.650391,21070200
2021-08-02,8321.299805,8421.969727,8321.299805,8354.309570,8354.309570,11715400
2021-08-03,8347.530273,8404.429688,8314.790039,8337.349609,8337.349609,11039300
2021-08-04,8337.709961,8418.750000,8337.709961,8388.589844,8388.589844,13703100
2021-08-05,8396.469727,8443.120117,8367.290039,8443.120117,8443.120117,12351900
2021-08-06,8441.940430,8524.910156,8409.410156,8497.150391,8497.150391,13412800
2021-08-09,8497.629883,8500.339844,8435.099609,8492.900391,8492.900391,9172100
2021-08-10,8496.290039,8714.419922,8496.290039,8690.080078,8690.080078,10303700
2021-08-11,8693.120117,8815.089844,8660.080078,8791.719727,8791.719727,10223900
2021-08-12,8791.889648,8832.030273,8779.639648,8779.639648,8779.639648,11548900
2021-08-13,8779.500000,8801.120117,8768.959961,8783.280273,8783.280273,13395500
2021-08-16,8778.120117,8778.120117,8674.190430,8708.080078,8708.080078,13273700
2021-08-17,8705.860352,8705.860352,8646.780273,8659.700195,8659.700195,13033900
2021-08-18,8659.459961,8723.839844,8659.080078,8710.559570,8710.559570,9788700
2021-08-19,8691.980469,8691.980469,8515.759766,8588.889648,8588.889648,17227300
2021-08-20,8588.889648,8666.070313,8568.080078,8661.379883,8661.379883,8758200
2021-08-23,8661.790039,8719.879883,8635.759766,8671.250000,8671.250000,13462100
2021-08-24,8671.370117,8737.019531,8671.370117,8702.519531,8702.519531,17754000
2021-08-25,8685.160156,8814.669922,8685.160156,8814.669922,8814.669922,11204300
2021-08-26,8813.230469,8856.139648,8757.820313,8850.799805,8850.799805,11856600
2021-08-27,8850.599609,8862.099609,8798.959961,8841.290039,8841.290039,46700600
2021-08-30,8838.940430,8893.440430,8821.139648,8855.740234,8855.740234,31311100
2021-08-31,8856.019531,8877.179688,8740.660156,8786.929688,8786.929688,17409900
2021-09-01,8787.360352,8853.870117,8754.519531,8779.589844,8779.589844,21386700
2021-09-02,8779.589844,8824.870117,8761.780273,8788.009766,8788.009766,15960200
2021-09-03,8784.019531,8802.469727,8738.080078,8798.250000,8798.250000,9522900
2021-09-06,8797.730469,8858.830078,8790.580078,8836.589844,8836.589844,16130400
2021-09-07,8835.009766,8859.629883,8808.330078,8847.790039,8847.790039,15953000
2021-09-08,8847.849609,8847.849609,8696.360352,8708.900391,8708.900391,24219000
2021-09-09,8708.429688,8750.469727,8585.549805,8726.330078,8726.330078,13535600
2021-09-10,8728.849609,8760.299805,8651.950195,8651.950195,8651.950195,12578800
2021-09-13,8651.719727,8774.400391,8651.719727,8729.719727,8729.719727,19457000
2021-09-14,8731.559570,8741.169922,8670.009766,8690.339844,8690.339844,13616700
2021-09-15,8690.339844,8706.440430,8623.629883,8624.089844,8624.089844,15203200
2021-09-16,8625.030273,8838.410156,8625.030273,8807.599609,8807.599609,32270400
2021-09-17,8808.230469,8904.750000,8782.730469,8785.320313,8785.320313,36529000
2021-09-20,8785.009766,8785.009766,8529.480469,8598.879883,8598.879883,17367900
2021-09-21,8602.620117,8732.750000,8602.620117,8639.639648,8639.639648,23439400
